Router Name,Country Code,Bandwidth (KB/s),Uptime (Days),IP Address,Hostname,ORPort,DirPort,Flag - Authority,Flag - Exit,Flag - Fast,Flag - Guard,Flag - Named,Flag - Stable,Flag - Running,Flag - Valid,Flag - V2Dir,Platform,Flag - Hibernating,Flag - Bad Exit
MrSnow,US,460,3,205.251.156.92,torsrv1.snydernet.net,443,80,0,1,1,1,1,1,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux i686,0,0
MrSpudRelays,US,4,1,69.130.252.100,h69-130-252-100.mdtnwi.broadband.dynamic.tds.net,9001,None,0,0,1,0,0,0,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux armv5tel,0,0
msjm1313,IE,5,0,79.97.74.202,79.97.74.202,443,9030,0,1,1,0,1,0,1,1,1,Tor 0.2.2.34 (git-c4eae752f0d157ce) on Windows 7 Service Pack 1 [workstation],0,0
MTULUG,US,870,17,141.219.155.230,lug.mtu.edu,9001,9030,0,0,1,1,1,1,1,1,1,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux i686,0,0
MuadDib007,NL,72,9,84.24.228.168,5418E4A8.cm-5-1d.dynamic.ziggo.nl,851,9030,0,1,1,1,1,1,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows Server 2003 Service Pack 2 [server],0,0
mucserver,DE,55,8,46.128.11.159,46.128.11.159.dynamic.cablesurf.de,9001,9030,0,0,1,0,1,1,1,1,1,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux i686,0,0
muHonu,US,4,0,209.237.247.213,clients.zenux.net,9001,None,0,0,1,0,1,0,1,1,0,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux x86_64,0,0
mullbinde5,DE,31,21,84.23.79.198,tor-proxy5.mull-binde.de,9001,None,0,0,1,1,1,1,1,1,0,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux x86_64,0,0
mullbinde6,DE,990,3,213.239.234.158,tor-proxy6.mull-binde.de,9001,9030,0,0,1,1,1,1,1,1,1,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux x86_64,0,0
mullbinde8,DE,325,4,46.20.35.198,46.20.35.198,9001,None,0,0,1,1,0,0,1,1,0,Tor 0.2.2.35 (git-4f42b0a93422f70e) on Linux x86_64,0,0
Mundl,AT,282,11,195.230.168.83,83-server.icb.at,9001,None,0,0,1,1,1,1,1,1,0,Tor 0.2.2.35 (git-4f42b0a93422f70e) on Linux i686,0,0
munioCA,CA,11,21,209.141.59.240,us1.mun.io,443,None,0,0,1,0,1,1,1,1,0,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux i686,0,0
munioDE,DE,140,20,46.4.231.20,de1.mun.io,443,None,0,0,1,1,1,1,1,1,0,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux x86_64,0,0
munioEG,EG,43,1,196.46.190.85,eg1.mun.io,443,80,0,0,1,1,0,1,1,1,1,Tor 0.2.2.35 (git-4f42b0a93422f70e) on Linux i686,0,0
munioFL,US,984,21,208.76.53.10,us2.mun.io,443,None,0,0,1,1,1,1,1,1,0,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux x86_64,0,0
munioFR,GB,16,15,176.31.132.137,fr1.mun.io,80,None,0,0,1,0,1,1,1,1,0,Tor 0.2.2.35 (git-4f42b0a93422f70e) on Linux i686,0,0
munktorgate1,SE,138,8,83.226.245.50,c-32f5e253.09-8-686c6d10.cust.bredbandsbolaget.se,9001,None,0,1,1,0,1,0,1,1,0,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux i686,0,0
murble2,DE,1877,16,188.40.51.232,vpntest.vm.boughton.de,443,80,0,0,1,1,1,1,1,1,1,Tor 0.2.3.10-alpha (git-159b6fba77c5fd7f) on Linux x86_64,0,0
Musashi,DE,153,20,88.198.107.171,musashi.geonosis.org,9001,9030,0,1,1,1,1,0,1,1,1,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux x86_64,0,0
Mustachio,US,13,0,174.53.145.206,c-174-53-145-206.hsd1.wi.comcast.net,9001,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux i686,0,0
mx118,RU,8,6,93.182.6.28,host-93-182-6-28.real.kvidex.net,9001,9030,0,1,1,0,1,1,1,1,1,Tor 0.2.2.34 (git-c4eae752f0d157ce) on Windows Vista Service Pack 2 [workstation],0,0
MYCROFTsOtherChild,US,11,15,67.175.218.141,c-67-175-218-141.hsd1.il.comcast.net,32323,32326,0,0,1,0,1,0,1,1,1,Tor 0.2.3.7-alpha on FreeBSD i386,0,0
MYCROFTXXX,US,130,12,50.53.30.142,static-50-53-30-142.bvtn.or.frontiernet.net,443,80,0,0,1,1,1,1,1,1,1,Tor 0.2.3.10-alpha (git-1fbce83f8c56d9c6) on Windows 7 Service Pack 1 [workstation],0,0
MyISPCensorsMe,US,74,9,66.85.151.198,66.85.151.198,443,None,0,0,1,1,1,1,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows Server 2003 Service Pack 2 [server],0,0
myname,DE,33,0,89.13.146.40,frnk-590d9228.pool.mediaWays.net,9001,9030,0,1,1,0,0,0,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux i686,0,0
MyNickIsNobody,FR,421,43,93.31.155.175,175.155.31.93.rev.sfr.net,9001,9030,0,1,1,1,1,1,1,1,1,Tor 0.2.1.31 (git-df8aa0a7943a6364) on Linux i686,0,0
myOtherNewTor,DE,186,65,84.19.176.89,ns.km20619-05.keymachine.de,9002,None,0,0,1,0,1,1,1,1,0,Tor 0.2.1.30 on Linux i686,0,0
myrnaloy,US,3540,22,149.9.0.59,149.9.0.59,9001,9030,0,0,1,1,1,1,1,1,1,Tor 0.2.3.10-alpha (git-1fbce83f8c56d9c6) on Linux x86_64,0,0
Myrtle,US,10,5,99.75.34.204,adsl-99-75-34-204.dsl.tul2ok.sbcglobal.net,8082,None,0,1,1,0,1,0,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows XP Service Pack 3 [workstation],0,0
MystiqueZR79,DE,139,66,192.166.192.183,watchdog.chm.cronon.net,9001,9030,0,1,1,1,0,1,1,1,1,Tor 0.2.2.34 (git-516f86643445dd7c) on Darwin i386,0,0
MyTor,NL,49,21,46.21.148.214,214.148.21.46.inferno.name,5090,8080,0,1,1,0,1,1,1,1,1,Tor 0.2.1.30 on Linux x86_64,0,0
mytornode,DE,5,2,85.25.61.5,static-ip-85-25-61-5.inaddr.ip-pool.com,19011,None,0,0,1,0,1,1,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux x86_64,0,0
myxin,DE,10,22,85.183.40.67,85.183.40.67,995,81,0,0,1,0,1,1,1,1,1,Tor 0.2.3.10-alpha (git-159b6fba77c5fd7f) on Linux x86_64,0,0
n,GR,0,24,195.251.226.15,195.251.226.15,443,None,0,0,0,0,0,1,1,1,0,Tor 0.2.2.25-alpha (git-10d45f8d45accdd9) on Linux i686,0,0
N2Sever,US,5,9,96.10.215.210,mrgutsy.mindseyetiedye.com,9001,None,0,0,1,0,1,1,1,1,0,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux x86_64,0,0
n3rf,DE,227,7,87.79.200.25,static-87-79-200-25.netcologne.de,9001,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Darwin Power Macintosh,0,0
nameless,GB,43,3,94.175.66.158,cpc12-gill14-2-0-cust669.basl.cable.virginmedia.com,9001,9030,0,0,1,1,1,1,1,1,1,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux i686,0,0
NamiTemp2,DE,1009,9,78.46.94.151,anonymizer.utzutzutz.net,443,80,0,0,1,1,1,1,1,1,1,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux x86_64,0,0
nanelmoth,US,9,2,67.49.133.107,cpe-67-49-133-107.hawaii.res.rr.com,443,9030,0,1,1,0,1,0,1,1,1,Tor 0.2.3.10-alpha (git-1fbce83f8c56d9c6) on Windows 7 Service Pack 1 [workstation],0,0
naodesu,US,34,0,206.217.130.134,134.130.217.206.host.nwnx.net,9001,9030,0,0,1,0,1,1,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux x86_64,0,0
narbondeldotorg,US,111,1,69.164.198.150,narbondel.org,9001,None,0,0,1,0,0,0,1,1,0,Tor 0.2.2.35 (git-4f42b0a93422f70e) on Linux i686,0,0
nargothrond,US,140,1,173.11.83.10,173-11-83-10-SFBA.hfc.comcastbusiness.net,9001,None,0,0,1,1,1,1,1,1,0,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux x86_64,0,0
natty,US,94,2,75.138.234.220,75-138-234-220.dhcp.jcsn.tn.charter.com,9001,None,0,0,1,0,1,0,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on FreeBSD i386,0,0
NavigaTor,AT,236,54,81.223.215.102,81-223-215-102,443,9030,0,0,1,1,0,1,1,1,1,Tor 0.2.2.34 (git-c4eae752f0d157ce) on Windows Server 2003 Service Pack 2 [server],0,0
nbxlgstcs,SG,9,3,203.211.140.241,mxa.inb.inboxlogistics.com,59009,None,0,0,1,0,1,0,1,1,0,Tor 0.2.2.33 (git-8522652d8e9213d4) on Linux i686,0,0
nedaaddeen,US,28,17,74.111.42.124,pool-74-111-42-124.syrcny.fios.verizon.net,9011,7013,0,0,1,0,1,1,1,1,1,Tor 0.2.1.30 on Linux i686,0,0
Nekrosoft,DE,658,56,178.162.166.13,la2-d18.games-service.net,443,9030,0,0,1,1,1,1,1,1,1,Tor 0.2.2.34 (git-c4eae752f0d157ce) on Windows 7 Service Pack 1 [server],0,0
nemesis,US,6,4,96.36.117.14,96-36-117-14.static.hckr.nc.charter.com,443,80,0,0,1,0,1,0,1,1,1,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux i686,0,0
Nemesis11,PT,144,0,85.244.215.49,bl11-215-49.dsl.telepac.pt,9001,9030,0,1,1,0,0,0,1,1,1,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux x86_64,0,0
NeoNice,DE,38,1,78.34.73.80,cable-78-34-73-80.netcologne.de,9001,9030,0,1,1,0,1,0,1,1,1,Tor 0.2.2.22-alpha (git-e5e38e55b33b2cc0) on Linux x86_64,0,0
neph,FR,23,3,109.13.162.142,142.162.13.109.rev.sfr.net,9001,None,0,1,1,0,1,1,1,1,0,Tor 0.2.2.35 (git-4f42b0a93422f70e) on Linux i686,0,0
nerdsurf,DE,1911,53,188.40.70.187,vpn.nerdsurf.de,70,71,0,0,1,1,1,1,1,1,1,Tor 0.2.2.34 (git-c55c166e73d500af) on Linux x86_64,0,0
NerdyBloke,GB,24,27,94.193.104.226,94-193-104-226.zone7.bethere.co.uk,9001,9030,0,0,1,0,1,1,1,1,1,Tor 0.2.3.9-alpha (git-e44205ee6c3816b8) on Linux i686,0,0
nerowolfe,GB,17,6,83.104.232.4,burgessh.demon.co.uk,9001,None,0,0,1,0,1,1,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux i686,0,0
nerv,FI,88,7,83.145.200.33,mango.nerv.fi,443,9030,0,0,1,1,0,1,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on OpenBSD amd64,0,0
nessuno,US,9,0,98.118.124.122,pool-98-118-124-122.bstnma.fios.verizon.net,3443,9030,0,1,1,0,1,0,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows XP Service Pack 3 [workstation],0,0
nestabilni,HR,346,9,193.198.207.5,193.198.207.5,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux x86_64,0,0
nestabilninode1,HR,10,6,89.201.153.147,89-201-153-147.dsl.optinet.hr,9001,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux i686,0,0
nestor,US,12,10,98.245.58.131,c-98-245-58-131.hsd1.co.comcast.net,9001,None,0,0,1,0,1,1,1,1,0,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux i686,0,0
Net0x13aTorFr02,FR,188,21,91.121.167.195,fr02.tor.0x13a.net,9001,9030,0,0,1,1,1,1,1,1,1,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux i686,0,0
netacus,US,608,16,208.89.209.228,208.89.209.228,9001,None,0,0,1,0,1,1,1,1,0,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux i686,0,0
Netblizzard69,DK,788,7,87.73.90.114,ip2.c1348.amb314.cust.comxnet.dk,9001,9030,0,0,1,1,1,1,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux i686,0,0
NETBONEDIGITAL,CH,130,5,194.0.229.54,zuerich.netbone-digital.torserver.ch,9001,9030,0,1,1,0,1,0,1,1,1,Tor 0.2.1.31 (git-8435cd95d2acc0c2) on Linux i686,0,0
NetBuzz991166,DK,1044,7,87.73.90.232,ip3.c1348.amb314.cust.comxnet.dk,9001,9030,0,0,1,1,1,1,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux i686,0,0
netcore,GB,19,42,195.152.80.115,115.80.152.195.psie.net,9001,None,0,1,1,0,1,1,1,1,0,Tor 0.2.2.34 (git-c4eae752f0d157ce) on Linux x86_64,0,0
netherlandsrelay,NL,2171,23,46.249.35.105,46.249.35.105,9001,9030,0,1,1,0,1,0,1,1,1,Tor 0.2.3.8-alpha (git-68475fc5c5a806eb) on Linux x86_64,0,0
netherstorm,SE,30,11,79.136.73.75,h-73-75.a165.priv.bahnhof.se,9001,9030,0,1,1,1,1,1,1,1,1,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux x86_64,0,0
Netiss,PL,3,10,89.77.117.131,89-77-117-131.dynamic.chello.pl,9001,None,0,0,1,0,1,1,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux i686,0,0
NetromKEH,DK,64,1,93.160.203.238,0x5da0cbee.cpe.ge-0-1-0-1109.ngnqu1.customer.tele.dk,443,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows XP Service Pack 3 [workstation],0,0
NetromLat,DK,1198,3,89.239.213.163,1508890019.dhcp.dbnet.dk,9001,9030,0,1,1,0,0,0,1,1,1,Tor 0.2.2.35 (git-4f42b0a93422f70e) on Linux i686,0,0
netzfrei2,DE,0,1,109.91.131.240,ip-109-91-131-240.unitymediagroup.de,9002,None,0,0,0,0,1,0,1,1,0,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux i686,0,0
netzfrei3,DE,1460,3,88.198.68.42,server23.webgo24.de,9001,9030,0,0,1,1,1,1,1,1,1,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux x86_64,0,0
neutrality,A2,25,1,216.115.3.26,tor-exit-node-see-www-torproject-org,443,53,0,1,1,0,0,0,1,1,1,Tor 0.2.2.35 (git-4f42b0a93422f70e) on Linux i686,0,0
NewPrecise,US,32,1,69.73.127.173,user-69-73-127-173.knology.net,9051,None,0,0,1,1,0,1,1,1,0,Tor 0.2.3.10-alpha (git-1fbce83f8c56d9c6) on Linux i686,0,0
newTor,DE,170,65,84.19.177.89,ns2.km20619-05.keymachine.de,9001,None,0,0,1,0,1,1,1,1,0,Tor 0.2.1.30 on Linux i686,0,0
newzbin,SE,4234,21,85.112.165.71,n165p071.netcamp.se,443,9030,0,0,1,1,1,1,1,1,1,Tor 0.2.3.10-alpha (git-159b6fba77c5fd7f) on Linux x86_64,0,0
nexus,SE,284,22,88.80.26.33,nexus.recompile.se,9001,None,0,0,1,1,1,1,1,1,0,Tor 0.2.2.35 (git-4f42b0a93422f70e) on Linux i686,0,0
nexuservtornode,DE,6,0,217.230.55.179,pD9E637B3.dip.t-dialin.net,9001,None,0,0,1,0,1,0,1,1,0,Tor 0.2.2.33 (git-56122e2e9be4c477) on Linux x86_64,0,0
Nick,US,8,0,50.36.17.149,50.36.17.149,9001,9030,0,1,1,0,1,0,1,1,1,Tor 0.2.1.30 on Windows XP Service Pack 3 [workstation] {terminal services- single user},0,0
Nickname,IL,0,0,79.183.207.208,bzq-79-183-207-208.red.bezeqint.net,443,None,0,0,0,0,0,0,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows 7 Service Pack 1 [workstation],0,0
NickNickSDL,DE,0,0,217.234.78.253,pD9EA4EFD.dip.t-dialin.net,9001,None,0,0,0,0,1,0,1,1,0,Tor 0.2.2.35 (git-4f42b0a93422f70e) on Linux i686,0,0
NikitaiWeb,CA,45,40,70.38.31.121,iweb.nikita.ca,9001,None,0,0,1,1,1,1,1,1,0,Tor 0.2.2.34 (git-c55c166e73d500af) on Linux x86_64,0,0
Nimbus,DK,76,20,80.161.33.170,80.161.33.170,443,9030,0,0,1,1,1,1,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows XP Service Pack 2 [workstation],0,0
NinjaVanish,US,36,3,74.67.88.58,cpe-74-67-88-58.stny.res.rr.com,443,9030,0,0,1,1,1,0,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows XP Service Pack 3 [workstation],0,0
nixnix,US,6751,22,149.9.0.58,149.9.0.58,9001,9030,0,0,1,1,1,1,1,1,1,Tor 0.2.3.10-alpha (git-1fbce83f8c56d9c6) on Linux x86_64,0,0
njoy2,US,35,80,72.2.117.31,72.2.117.31,9001,9030,0,0,1,0,1,1,1,1,1,Tor 0.2.2.32 (git-877e17749725ab88) on SunOS i86pc,0,0
NLnode,NL,7,22,178.21.116.234,vps1445.directvps.nl,9001,None,0,0,1,0,1,1,1,1,0,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux x86_64,0,0
NLTor,NL,250,7,87.238.175.48,hosted-by.liteserver.nl,3389,None,0,0,1,0,1,0,1,1,0,Tor 0.2.1.30 on Linux i686,0,0
noam,FR,0,0,93.1.26.20,20.26.1.93.rev.sfr.net,9001,9030,0,1,1,0,0,0,1,1,1,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux i686,0,0
NoAusNetCensor,AU,5,16,124.168.168.234,124-168-168-234.dyn.iinet.net.au,443,None,0,1,0,0,1,1,1,1,0,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux i686,0,0
nocabalng,DE,91,1,85.214.229.12,tor.nocabal.de,9001,None,0,0,1,0,1,0,1,1,0,Tor 0.2.2.35 (git-4f42b0a93422f70e) on Linux x86_64,0,0
NochnoiDozor,DE,7,0,79.249.165.173,p4FF9A5AD.dip.t-dialin.net,443,9030,0,0,1,0,1,0,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows Vista Service Pack 2 [workstation],0,0
Node371,US,172,4,98.166.27.169,ip98-166-27-169.hr.hr.cox.net,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux i686,0,0
NodeChadzilla,US,0,5,24.183.50.33,24-183-50-33.dhcp.mdsn.wi.charter.com,9001,None,0,1,0,0,0,0,1,1,0,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux armv5tel,0,0
nodezero6,DE,5,21,212.114.254.91,DSL01.212.114.254.91.ip-pool.NEFkom.net,9001,None,0,0,1,0,1,0,1,1,0,Tor 0.2.2.35 (git-4f42b0a93422f70e) on Linux x86_64,0,0
NoFilTor,AU,4,2,110.174.43.136,110-174-43-136.static.tpgi.com.au,444,9030,0,1,1,0,1,0,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows 7 Service Pack 1 [workstation],0,0
nofooforfreedom,FR,108,46,91.121.19.198,thor.nerdpres.se,9001,9030,0,0,1,0,1,1,1,1,1,Tor 0.2.2.34 (git-c4eae752f0d157ce) on Linux x86_64,0,0
noisebridgepony,US,2,28,75.101.62.89,pony.noisebridge.net,443,None,0,0,0,0,1,1,1,1,0,Tor 0.2.2.33 (git-56122e2e9be4c477) on Linux i686,0,0
noiseexit01a,US,8227,22,173.254.216.66,exit-01a.noisetor.net,443,80,0,1,1,1,1,0,1,1,1,Tor 0.2.3.10-alpha (git-159b6fba77c5fd7f) on Linux x86_64,0,0
noiseexit01b,US,9438,22,173.254.216.67,exit-01b.noisetor.net,443,80,0,1,1,1,1,1,1,1,1,Tor 0.2.3.10-alpha (git-159b6fba77c5fd7f) on Linux x86_64,0,0
noiseexit01c,US,10760,22,173.254.216.68,exit-01c.noisetor.net,443,80,0,1,1,1,1,0,1,1,1,Tor 0.2.3.10-alpha (git-159b6fba77c5fd7f) on Linux x86_64,0,0
noiseexit01d,US,10806,22,173.254.216.69,exit-01d.noisetor.net,443,80,0,1,1,1,1,1,1,1,1,Tor 0.2.3.10-alpha (git-159b6fba77c5fd7f) on Linux x86_64,0,0
NoName,CH,495,1,84.72.135.43,84-72-135-43.dclient.hispeed.ch,9001,9030,0,1,1,0,0,1,1,1,1,Tor 0.2.1.30 on Linux ppc,0,0
nOnE14,FR,20,0,88.182.124.157,cvl92-4-88-182-124-157.fbx.proxad.net,9001,None,0,1,1,0,1,0,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux x86_64,0,0
nonexistenceinpano,DK,28,4,80.165.154.222,80.165.154.222,9001,9030,0,0,1,0,1,0,1,1,1,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux i686,0,0
nononononon,SE,3900,21,85.112.165.75,n165p075.netcamp.se,9001,9030,0,0,1,1,1,0,1,1,1,Tor 0.2.3.10-alpha (git-159b6fba77c5fd7f) on Linux x86_64,0,0
noodle,US,74,2,63.141.254.133,63.141.254.133,9001,None,0,0,1,1,1,1,1,1,0,Tor 0.2.3.10-alpha (git-1fbce83f8c56d9c6) on FreeBSD i386,0,0
NoOne,US,108,12,50.30.43.182,usve1012.vserver.de,9913,None,0,0,1,1,0,1,1,1,0,Tor 0.2.2.35 (git-4f42b0a93422f70e) on Linux x86_64,0,0
Noone,UA,0,0,93.78.219.107,93.78.219.107,443,9030,0,0,1,0,0,0,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows XP Service Pack 3 [workstation],0,0
noproxyserver,BR,18,5,187.11.237.198,master.atlantida.etc.br,9001,None,0,0,1,1,1,0,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux x86_64,0,0
normatalmadge,US,1443,22,38.229.70.47,torproxy08.teamcymru.net,443,9030,0,0,1,1,1,1,1,1,1,Tor 0.2.3.10-alpha (git-1fbce83f8c56d9c6) on Linux x86_64,0,0
northrelay,NO,1,0,84.215.128.81,cm-84.215.128.81.getinternet.no,9001,None,0,1,1,0,1,0,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux i686,0,0
NothingToSeeHere,CA,0,21,67.204.51.163,dsl-67-204-51-163.acanac.net,9001,None,0,0,0,0,1,1,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Linux i686,0,0
NothingToSeeHere,US,1,4,50.129.98.231,c-50-129-98-231.hsd1.il.comcast.net,443,None,0,0,1,0,0,0,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows XP Service Pack 3 [workstation],0,0
notNamed,DE,89,8,87.106.94.223,s15421462.onlinehome-server.info,443,None,0,0,1,1,1,1,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows 7 Service Pack 1 [server],0,0
NotSoFunneh,CZ,3,0,217.16.178.248,217.16.178.248,9001,None,0,1,1,0,0,0,1,1,0,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux x86_64,0,0
nozav,US,52,21,98.142.216.174,98.142.216.174,80,110,0,0,1,1,1,1,1,1,1,Tor 0.2.2.35 (git-4f42b0a93422f70e) on Linux i686,0,0
nsactor,US,397,0,130.245.151.202,130.245.151.202,443,80,0,0,1,0,1,1,1,1,1,Tor 0.2.3.10-alpha (git-159b6fba77c5fd7f) on Linux i686,0,0
NSAFortMeade,US,95,68,206.222.29.14,tor.epipe.com,4443,8080,0,0,1,1,1,1,1,1,1,Tor 0.2.2.34 (git-c4eae752f0d157ce) on FreeBSD i386,0,0
nthdimension,US,364,5,173.246.101.241,173.246.101.241,443,None,0,0,1,1,1,1,1,1,0,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux x86_64,0,0
nthrbrcknthwll,DE,672,20,85.214.232.105,h1981484.stratoserver.net,9001,None,0,0,1,1,1,1,1,1,0,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux i686,0,0
nullmedium,DE,0,0,89.0.6.163,xdsl-89-0-6-163.netcologne.de,9001,9030,0,0,1,0,1,0,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Darwin x86_64,0,0
NWR,RU,17,6,77.50.238.10,kasyn.starlink.ru,60666,60665,0,0,1,0,0,0,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows Server 2003 Service Pack 2 [server],0,0
nx1tor,US,249,8,12.174.113.200,12-174-113-200.stat.nexcus.com,9029,9030,0,0,1,0,1,1,1,1,1,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux x86_64,0,0
Nyarlathotep,DE,0,0,93.221.23.115,p5DDD1773.dip.t-dialin.net,9001,None,0,0,1,0,1,0,1,1,0,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux x86_64,0,0
nylonsoftarmor,US,2,5,66.135.38.164,nylon.softarmor.com,9001,None,0,1,0,0,1,1,1,1,0,Tor 0.2.2.35 (git-4f42b0a93422f70e) on Linux i686,0,0
Nyr1,US,14,22,205.185.124.144,s3.nyr.be,443,80,0,1,1,0,1,1,1,1,1,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux i686,0,0
Nyx,FR,11,0,82.243.242.126,def92-9-82-243-242-126.fbx.proxad.net,4989,9030,0,0,1,0,0,1,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows 7 Service Pack 1 [workstation],0,0
nz11,PL,57,24,149.156.46.117,nz11-49.ifj.edu.pl,8080,8888,0,1,1,0,1,1,1,1,1,Tor 0.2.2.33 (git-56122e2e9be4c477) on Linux i686,0,0
oasis,US,28,3,96.224.214.210,pool-96-224-214-210.nycmny.fios.verizon.net,9001,None,0,0,1,0,1,0,1,1,0,Tor 0.2.2.34 (git-c4eae752f0d157ce) on Linux i686,0,0
obelix,GB,20876,4,135.196.0.10,obelix.mdnx.net,9090,9030,0,1,1,1,1,1,1,1,1,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux x86_64,0,0
Oblivion,US,20,0,72.197.184.49,ip72-197-184-49.sd.sd.cox.net,443,None,0,1,1,0,0,0,1,1,0,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows 7 Service Pack 1 [workstation],0,0
OccupyMyPants,FR,5731,43,87.98.180.247,87-98-180-247.ovh.net,443,80,0,0,1,0,1,1,1,1,1,Tor 0.2.2.33 (git-8522652d8e9213d4) on Linux x86_64,0,0
odintuho,FI,8,0,62.142.199.19,MMCXIX.voas.sl-laajakaista.fi,443,9030,0,0,1,0,1,0,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Windows 7 Service Pack 1 [workstation],0,0
oilsrv1,CH,8485,20,62.220.136.253,oilsrv1.saitis.net,9001,9030,0,0,1,1,1,1,1,1,1,Tor 0.2.2.35 (git-73ff13ab3cc9570d) on Linux x86_64,0,0
ojSu3o2nArAVQdTsxL5,US,27,0,98.216.82.196,c-98-216-82-196.hsd1.ma.comcast.net,3957,3759,0,0,1,0,1,0,1,1,1,Tor 0.2.2.35 (git-b04388f9e7546a9f) on Darwin x86_64,0,0
